102,4,13290,23342
103,6,13990,24406
104,6,13964,24354
105,6,13960,24304
106,6,14104,24592
107,5,13286,23333
108,4,12964,22738
109,6,13970,24324
110,4,13250,23262
111,6,13992,24368
112,5,13733,24015
113,6,13732,23962
114,6,13981,24388
115,4,12917,22644
116,5,13266,23293
117,6,13995,24416
118,6,14053,24532
119,4,13314,23390
120,5,13941,24359
121,6,14059,24544
122,6,14078,24540
123,6,14035,24454
124,4,13183,23172
125,6,13954,24334
126,5,13095,22951
127,4,13381,23510
128,6,13887,24272
129,6,13957,24338
130,4,13228,23218
131,5,13730,24009
132,4,13225,23260
133,4,13301,23364
134,5,13242,23245
135,4,13253,23316
136,6,13978,24380
137,4,13444,23636
138,6,14011,24446
139,4,13320,23402
140,4,13289,23340
141,4,13005,22820
142,6,13862,24222
143,5,13269,23299
144,6,13759,24016
145,4,13322,23450
146,6,13966,24430
147,4,13422,23592
148,5,13920,24317
149,4,13256,23322
150,4,13165,23092
151,4,13339,23440
152,6,13916,24330
153,4,13305,23372
154,6,13980,24384
155,6,14034,24452
156,5,13123,23007
157,6,13996,24416
158,4,13449,23646
159,4,13314,23390
160,4,13331,23468
161,4,13183,23128
162,6,13974,24332
163,6,14034,24452
164,4,13168,23098
165,4,13327,23460
166,6,14064,24554
167,5,13895,24267
168,4,13415,23578
169,6,14057,24498
170,5,13949,24375
171,6,13758,24014
172,4,13245,23300
173,4,13282,23374
174,6,14022,24428
175,4,13295,23352
176,6,13949,24282
177,6,13976,24336
178,4,13317,23396
179,4,13296,23398
180,6,14020,24424
181,5,13667,23883
182,4,13203,23168
183,6,13881,24260
184,5,13275,23311
185,5,13913,24303
186,4,12926,22662
187,4,13400,23548
188,5,13253,23267
189,5,13251,23263
190,4,13351,23464
191,5,13920,24317
192,4,13398,23544
193,6,14013,24410
194,4,13331,23472
195,5,13920,24317
196,6,14059,24502
197,6,13869,24236
198,6,14048,24480
199,6,13910,24244
200,6,13975,24376
201,6,14022,24468
202,5,13107,22975
203,4,13347,23504
204,4,13322,23392
205,4,13498,23744
206,4,12937,22684
207,5,13971,24419
208,6,13897,24292
209,6,14044,24514
210,4,13003,22812
211,6,13997,24420
212,6,13812,24122
213,5,13929,24335
214,5,13246,23253
215,6,13962,24348
216,4,13373,23508
217,6,13962,24350
218,6,13999,24424
219,4,13327,23416
220,4,13307,23376
221,4,13416,23580
222,5,13729,24007
223,4,13352,23466
224,6,14086,24598
225,4,13337,23480
226,6,14090,24564
227,6,13993,24412
228,4,13228,23218
229,6,13796,24090
230,5,13883,24243
231,6,14004,24392
232,6,13996,24376
233,6,13796,24090
234,4,13449,23646
235,6,13884,24192
236,6,14004,24434
237,6,13917,24332
238,6,13810,24118
239,4,13362,23474
240,6,14032,24448
241,5,13269,23299
242,4,13214,23190
243,6,14084,24552
244,6,14077,24538
245,4,13375,23498
246,5,13866,24209
247,5,13290,23341
248,5,13083,22927
249,4,13423,23594
250,6,13982,24462
251,4,13368,23484
252,6,13989,24404
253,5,13729,24007
254,6,13991,24366
255,4,13394,23536
256,6,13976,24378
257,4,13340,23430
258,5,13247,23255
259,6,13965,24314
260,4,13407,23562
261,5,13968,24413
262,6,13971,24368
263,6,13896,24290
264,6,13944,24312
265,4,13304,23370
266,6,13999,24424
267,6,14075,24534
268,6,13823,24144
269,4,13267,23344
270,6,14061,24548
271,6,13762,24022
272,6,13862,24222
273,6,14096,24576
274,5,13249,23259
275,6,14042,24510
276,6,14092,24568
277,6,13933,24290
278,6,13829,24156
279,4,13268,23298
280,4,12961,22732
281,4,13255,23320
282,6,13829,24156
283,5,13871,24219
284,6,14019,24462
285,4,13329,23420
286,4,13270,23302
287,5,13928,24333
288,4,12932,22674
289,4,13301,23364
290,6,14002,24428
291,4,13397,23542
292,4,13382,23514
293,4,13481,23710
294,4,13391,23530
295,6,13948,24394
296,5,13884,24245
297,4,13293,23348
298,6,13975,24376
299,4,13404,23556
300,4,13186,23134
301,4,13335,23418
302,4,13464,23678
303,6,13732,23962
304,6,13969,24322
305,5,13865,24207
306,5,13300,23361
307,5,13903,24283
308,4,13337,23436
309,6,13739,23976
310,6,13955,24294
311,5,13298,23357
312,5,13229,23219
313,6,13888,24200
314,6,14066,24516
315,6,13909,24242
316,6,13988,24360
317,4,12977,22764
318,5,13904,24285
319,4,13351,23512
320,5,13907,24291
321,6,14060,24546
322,5,13133,23027
323,6,13912,24322
324,4,12908,22626
325,4,12984,22774
326,5,13259,23279
327,4,13436,23620
328,5,13259,23279
329,4,13323,23452
330,5,13728,24005
331,4,13224,23258
332,4,13245,23300
333,4,13353,23382
334,5,13975,24427
335,4,13387,23536
336,5,13089,22939
337,4,13210,23182
338,4,13497,23742
339,6,13980,24386
340,6,14003,24432
341,4,13265,23340
342,6,13741,23980
343,6,13830,24158
344,6,13962,24308
345,6,13822,24142
346,6,13909,24316
347,4,13346,23442
348,6,13978,24382
349,4,12921,22652
350,5,13894,24265
351,4,13310,23382
352,5,13223,23207
353,5,13715,23979
354,6,13921,24340
355,4,13225,23212
356,6,14055,24534
357,6,14039,24462
358,6,14003,24432
359,6,14050,24526
360,4,13430,23536
361,4,13367,23496
362,4,13007,22820
363,5,13945,24367
364,6,14008,24440
365,4,13328,23462
366,4,13072,22954
367,6,13975,24374
368,4,13362,23474
369,4,13358,23526
370,6,14011,24446
371,6,13908,24314
372,4,13523,23794
373,4,13517,23784
374,5,13261,23283
375,4,13317,23396
376,4,13342,23446
377,6,14010,24444
378,6,14012,24450
379,5,13798,24145
380,4,13230,23222
381,4,13463,23674
382,4,13314,23434
383,6,13924,24346
384,4,13344,23364
385,6,13857,24212
386,4,12911,22632
387,4,13251,23312
388,6,13817,24132
389,6,13996,24418
390,4,13424,23524
391,4,13346,23498
392,4,13280,23322
393,4,13294,23350
394,4,12989,22788
395,6,13977,24378
396,6,13921,24340
397,4,13410,23568
398,6,13935,24294
399,4,13007,22824
400,4,13387,23522
401,4,13261,23270
402,5,13713,23975
403,4,13318,23384
404,6,14020,24464
405,6,13958,24300
406,6,13916,24256
407,4,13238,23238
408,6,13746,23990
409,5,13240,23241
410,5,13110,22981
411,6,13895,24214
412,4,13274,23310
413,4,13438,23552
414,6,13998,24422
415,4,13251,23312
416,6,13769,24036
417,4,13064,22938
418,4,12988,22786
419,4,13286,23334
420,6,13945,24316
421,6,13863,24224
422,6,13985,24396
423,6,13995,24416
424,6,13961,24346
425,5,13267,23295
426,6,13980,24344
427,6,13984,24394
428,6,14081,24546
429,5,13872,24221
430,6,13980,24384
431,5,13953,24383
432,4,13290,23328
433,5,13296,23353
434,4,13319,23444
435,4,13355,23520
436,5,13259,23279
437,6,13764,24026
438,6,14067,24518
439,6,13919,24336
440,5,13838,24225
441,4,13331,23424
442,6,14019,24462
443,4,13339,23440
444,4,13424,23596
445,4,12932,22674
446,6,14050,24526
447,5,13928,24333
448,5,13892,24261
449,4,13142,23090
450,6,13789,24076
451,5,13825,24199
452,6,14014,24452
453,4,13480,23708
454,4,13306,23374
455,5,13678,23905
456,4,13326,23414
457,4,13197,23204
458,6,13895,24214
459,4,13283,23376
460,6,13759,24016
461,5,13860,24197
462,5,13944,24365
463,6,14066,24558
464,4,13438,23552
465,4,13129,23064
466,4,13253,23316
467,5,13113,22987
468,5,13805,24159
469,6,14021,24466
470,4,13195,23200
471,4,13142,23090
472,4,13398,23544
473,4,12960,22730
474,5,13737,24023
475,6,13997,24420
476,4,13017,22844
477,6,13932,24288
478,4,13065,22940
479,5,13727,24003
480,4,13436,23548
481,4,13345,23496
482,4,13312,23386
483,4,13425,23598
484,6,13987,24400
485,5,13684,23917
486,6,14061,24506
487,4,13482,23714
488,4,13512,23772
489,4,12997,22804
490,5,13941,24359
491,4,13346,23498
492,6,14002,24430
493,5,13939,24355
494,6,14032,24448
495,6,14066,24516
496,6,13763,24024
497,6,13987,24400
498,4,12886,22582
499,5,13791,24131
500,6,13924,24346
501,4,13361,23532
502,6,14020,24466
503,6,14089,24604
504,6,14010,24444
505,4,13188,23186
506,6,13897,24292
507,4,13260,23268
508,5,13953,24383
509,5,13873,24223
510,6,13969,24436
511,5,13266,23293
512,4,12886,22582
513,6,13907,24238
514,5,13860,24197
515,6,13935,24294
516,6,14054,24534
517,4,13357,23476
518,5,13843,24163
519,6,14006,24436
520,6,13909,24316
521,4,13305,23420
522,4,13468,23686
523,4,13200,23162
524,5,13883,24243
525,5,13674,23897
526,6,13971,24326
527,5,13847,24171
528,6,13727,23952
529,4,13436,23620
530,4,13309,23380
531,5,13260,23281
532,6,14009,24444
533,4,13390,23528
534,6,14068,24562
535,4,13345,23366
536,4,13320,23402
537,4,13320,23402
538,5,13955,24387
539,5,13947,24371
540,4,13311,23370
541,4,13298,23402
542,5,13275,23311
543,6,14077,24538
544,4,13188,23138
545,6,14101,24586
546,4,13356,23460
547,5,13874,24225
548,4,13236,23234
549,4,13195,23152
550,4,13375,23512
551,6,14090,24564
552,4,13204,23170
553,4,13469,23686
554,5,13096,22953
555,6,13831,24160
556,6,13943,24310
557,6,13879,24256
558,5,13669,23887
559,4,13198,23206
560,6,13908,24240
561,5,13240,23241
562,5,13098,22957
563,6,13896,24216
564,5,13271,23303
565,6,13989,24404
566,6,13935,24294
567,4,13151,23108
568,5,13735,24019
569,5,13277,23315
570,4,13337,23422
571,4,13140,23086
572,4,13267,23296
573,6,13828,24154
574,4,13310,23368
575,6,14041,24466
576,6,13958,24300
577,5,13681,23911
578,6,14000,24384
579,6,14076,24578
580,5,13144,23049
581,6,13885,24268
582,4,13061,22932
583,4,13295,23352
584,4,13348,23506
585,4,13311,23428
586,6,13865,24228
587,4,13347,23456
588,5,13114,22989
589,6,14052,24488
590,4,13316,23394
591,6,13934,24366
592,5,13821,24191
593,5,13256,23273
594,6,13963,24310
595,5,13956,24389
596,6,14000,24424
597,4,13097,23004
598,4,12954,22718
599,6,13896,24216
600,5,13233,23227
601,5,13708,23965
602,6,14071,24526
603,6,14076,24578
604,4,13404,23556
605,5,13246,23253
606,4,13187,23184
607,6,13975,24376
608,4,13352,23454
609,4,12986,22778
610,6,13916,24330
611,4,13325,23398
612,6,13967,24358
613,6,13974,24372
614,4,13322,23406
615,4,13347,23370
616,6,14086,24556
617,6,13968,24362
618,4,12974,22754
619,4,13363,23474
620,4,13265,23292
621,6,14051,24486
622,4,13001,22808
623,5,13278,23317
624,4,13235,23232
625,6,14004,24392
626,4,13070,22950
627,4,13317,23384
628,4,13183,23176
629,6,13995,24374
630,5,13274,23309
631,6,13890,24278
632,4,12990,22790
633,6,14041,24506
634,6,13952,24402
635,4,13327,23460
636,4,13344,23450
637,4,12970,22746
638,6,13931,24288
639,4,13305,23358
640,4,13404,23556
641,5,13911,24299
642,4,13140,23086
643,4,13345,23452
644,5,13256,23273
645,5,13136,23033
646,4,13367,23484
647,6,14034,24492
648,4,13324,23410
649,4,13215,23192
650,6,14031,24486
651,6,13940,24378
652,4,13531,23812
653,6,14093,24570
654,4,13079,22968
655,4,13319,23400
656,6,14071,24526
657,6,13977,24378
658,5,13265,23291
659,4,13201,23212
660,4,13361,23484
661,4,13305,23358
662,6,13879,24256
663,4,13157,23120
664,6,13988,24402
665,4,13358,23392
666,6,13786,24070
667,6,13828,24154
668,6,13989,24402
669,4,13338,23438
670,5,13918,24313
671,4,12980,22770
672,5,13724,23997
673,4,12965,22736
674,5,13728,24005
675,4,13274,23358
676,4,13461,23670
677,6,14042,24468
678,6,14070,24524
679,4,13496,23742
680,4,13319,23444
681,6,13977,24338
682,6,14032,24448
683,5,13841,24159
684,5,13125,23011
685,5,13100,22961
686,6,13904,24232
687,4,13332,23474
688,6,13818,24134
689,4,13385,23532
690,6,13911,24320
691,6,13895,24214
692,4,12987,22784
693,4,13516,23780
694,4,13347,23456
695,4,13317,23440
696,4,12978,22762
697,6,14034,24492
698,4,13426,23600
699,5,13716,23981
700,4,13061,22932
701,4,13411,23570
702,6,14049,24524
703,4,13425,23526
704,6,14032,24448
705,5,13875,24227
706,6,14051,24486
707,6,14099,24582
708,6,13890,24204
709,6,13855,24208
710,5,13975,24427
711,6,13928,24354
712,5,13236,23233
713,4,13175,23156
714,6,13897,24292
715,5,13944,24365
716,4,13116,23038
717,4,13375,23500
718,6,13926,24350
719,6,13798,24094
720,6,13742,23982
721,5,13943,24363
722,4,13430,23608
723,6,13995,24414
724,5,13956,24389
725,5,13920,24317
726,6,14038,24500
727,4,12884,22578
728,4,13453,23656
729,6,13973,24372
730,5,13926,24329
731,6,13778,24054
732,6,14016,24456
733,4,13234,23278
734,6,13958,24340
735,4,13140,23086
736,6,13996,24416
737,5,13727,24003
738,5,13979,24435
739,4,13282,23374
740,4,13451,23650
741,4,13328,23418
742,5,13231,23223
743,4,13011,22832
744,4,13286,23382
745,6,14090,24564
746,6,14049,24524
747,5,13783,24115
748,5,13233,23227
749,4,13358,23464
750,4,13402,23552
751,6,13955,24336
752,6,14035,24454
753,4,13363,23488
754,4,12988,22786
755,6,13741,23980
756,4,13187,23180
757,4,13478,23704
758,4,13353,23468
759,6,13986,24398
760,6,14028,24480
761,4,13543,23834
762,4,13337,23436
763,6,13959,24302
764,5,13896,24269
765,4,13394,23536
766,4,12949,22708
767,4,13288,23338
768,6,13936,24296
769,4,13332,23412
770,4,12881,22572
771,6,13823,24144
772,6,14001,24426
773,6,13985,24396
774,5,13295,23351
775,4,13323,23396
776,6,13991,24408
777,6,13766,24030
778,5,13858,24193
779,4,13292,23346
780,4,13313,23436
781,4,13179,23168
782,4,13407,23562
783,4,13300,23348
784,4,13324,23410
785,6,13907,24238
786,6,13974,24332
787,5,13829,24207
788,4,13437,23550
789,4,12994,22798
790,6,14001,24428
791,4,13337,23424
792,5,13730,24009
793,6,13802,24102
794,6,13775,24048
795,4,13189,23140
796,4,12979,22768
797,6,13766,24030
798,5,13860,24197
799,6,13957,24298
800,4,13386,23522
801,6,13897,24218
802,6,13978,24380
803,6,14080,24586
804,4,13452,23652
805,6,14086,24598
806,4,13324,23458
807,6,13992,24368
808,6,14070,24566
809,4,13248,23258
810,4,13338,23438
811,6,13983,24390
812,6,13983,24392
813,6,13995,24414
814,5,13897,24271
815,4,13310,23382
816,4,13444,23636
817,5,13686,23921
818,5,13982,24441
819,6,13925,24348
820,5,13815,24179
821,4,13395,23538
822,6,13801,24100
823,6,13900,24298
824,4,12898,22606
825,6,13970,24364
826,4,13306,23374
827,6,13969,24364
828,4,13175,23112
829,6,13904,24306
830,4,13395,23538
831,6,13959,24344
832,5,13264,23289
833,6,13911,24320
834,4,12890,22590
835,6,13815,24128
836,6,13993,24370
837,6,14034,24452
838,4,13223,23208
839,4,13442,23632
840,5,13742,24033
841,4,13353,23382
842,4,13245,23252
843,5,13236,23233
844,6,13744,23986
845,4,13342,23360
846,5,13270,23301
847,6,13997,24418
848,4,13467,23684
849,5,13719,23987
850,5,13236,23233
851,6,13979,24384
852,6,13990,24406
853,6,14041,24466
854,4,13266,23342
855,6,14024,24472
856,6,13986,24396
857,4,13310,23368
858,4,13269,23300
859,6,14077,24538
860,4,13335,23418
861,4,13345,23440
862,6,13983,24390
863,4,13453,23654
864,6,13890,24278
865,4,12965,22740
866,5,13831,24211
867,6,13991,24408
868,6,13887,24272
869,6,13957,24338
870,5,13874,24225
871,5,13927,24331
872,4,13294,23350
873,5,13809,24167
874,5,13962,24401
875,6,14079,24584
876,4,13325,23400
877,4,13314,23390
878,4,13387,23522
879,4,13211,23232
880,6,14021,24426
881,4,13339,23426
882,4,13335,23432
883,4,13295,23352
884,6,13977,24452
885,4,13424,23524
886,4,13389,23528
887,5,13210,23181
888,6,13991,24408
889,4,13527,23802
890,4,13467,23682
891,6,13968,24362
892,6,14000,24424
893,4,13335,23432
894,6,14024,24472
895,6,14031,24486
896,5,13221,23203
897,4,12892,22594
898,4,13329,23420
899,6,14031,24486
900,6,14057,24498
901,5,13911,24299
902,6,13923,24344
903,6,13976,24378
904,5,13251,23263
905,4,13338,23438
906,6,13972,24370
907,6,14038,24460
908,6,13763,24024
909,4,13434,23616
910,6,13964,24312
911,6,13733,23964
912,6,13999,24424
913,5,13726,24001
914,6,13996,24418
915,6,14011,24406
916,6,13913,24250
917,6,13973,24370
918,4,13266,23294
919,4,13298,23406
920,6,13992,24410
921,6,13957,24298
922,6,14020,24464
923,5,13264,23289
924,5,13101,22963
925,6,13916,24330
926,6,13804,24106
927,6,14018,24462
928,4,13433,23542
929,5,13923,24323
930,4,13313,23432
931,6,14011,24446
932,6,14103,24590
933,6,13785,24068
934,5,13255,23271
935,6,14076,24536
936,4,13248,23306
937,6,14035,24454
938,4,13303,23356
939,5,13934,24345
940,4,13339,23354
941,6,13886,24270
942,4,13311,23384
943,4,13270,23350
944,6,13942,24308
945,6,14044,24472
946,4,13279,23320
947,6,13775,24048
948,6,14059,24502
949,4,13489,23726
950,4,13429,23606
951,4,13327,23416
952,5,13721,23991
953,5,13728,24005
954,6,14036,24498
955,4,13338,23352
956,5,13960,24397
957,6,13885,24268
958,4,13295,23338
959,5,13926,24329
960,6,13959,24342
961,6,13828,24154
962,5,13119,22999
963,5,13253,23267
964,6,14069,24564
965,4,13299,23360
966,4,13298,23406
967,6,13988,24360
968,6,14056,24536
969,5,13908,24293
970,4,13302,23366
971,4,13519,23788
972,5,13099,22959
973,6,14054,24534
974,5,13925,24327
975,4,13252,23314
976,4,13447,23642
977,4,13349,23508
978,4,13467,23684
979,6,13981,24346
980,4,13330,23466
981,5,13893,24263
982,5,13667,23883
983,4,13264,23290
984,4,13303,23368
985,4,13310,23370
986,4,13379,23508
987,4,13474,23698
988,5,13255,23271
989,5,13828,24205
990,6,13721,23940
991,6,13910,24244
992,6,13875,24248
993,4,13154,23114
994,4,13339,23440
995,4,13306,23374
996,4,13426,23600
997,4,13505,23758
998,6,14046,24476
999,6,13949,24322
