sudoku,split,dp_call,literal_iteration,literal_search
938,fifo_negative_only,10001,0,0
938,fifo_positive_only,46,0,0
938,dlcs,10001,0,0
938,dlcs_reversed,10001,0,0
938,dlcs_negative_only,10001,0,0
938,dlcs_positive_only,10001,0,0
938,dlis,10001,0,0
938,dlis_reversed,10001,0,0
938,dlis_negative_only,10001,0,0
938,dlis_positive_only,10001,0,0
939,fifo,37,0,0
939,fifo_reversed,39,0,0
939,fifo_negative_only,39,0,0
939,fifo_positive_only,37,0,0
939,dlcs,10001,0,0
939,dlcs_reversed,98,0,0
939,dlcs_negative_only,98,0,0
939,dlcs_positive_only,10001,0,0
939,dlis,10001,0,0
939,dlis_reversed,10001,0,0
939,dlis_negative_only,10001,0,0
939,dlis_positive_only,10001,0,0
940,fifo,10001,0,0
940,fifo_reversed,60,0,0
940,fifo_negative_only,60,0,0
940,fifo_positive_only,10001,0,0
940,dlcs,10001,0,0
940,dlcs_reversed,122,0,0
940,dlcs_negative_only,122,0,0
940,dlcs_positive_only,10001,0,0
940,dlis,10001,0,0
940,dlis_reversed,10001,0,0
940,dlis_negative_only,10001,0,0
940,dlis_positive_only,10001,0,0
941,fifo,10001,0,0
941,fifo_reversed,84,0,0
941,fifo_negative_only,84,0,0
941,fifo_positive_only,10001,0,0
941,dlcs,10001,0,0
941,dlcs_reversed,10001,0,0
941,dlcs_negative_only,10001,0,0
941,dlcs_positive_only,10001,0,0
941,dlis,10001,0,0
941,dlis_reversed,10001,0,0
941,dlis_negative_only,10001,0,0
941,dlis_positive_only,10001,0,0
942,fifo,20,0,0
942,fifo_reversed,20,0,0
942,fifo_negative_only,20,0,0
942,fifo_positive_only,20,0,0
942,dlcs,20,0,0
942,dlcs_reversed,20,0,0
942,dlcs_negative_only,20,0,0
942,dlcs_positive_only,20,0,0
942,dlis,20,0,0
942,dlis_reversed,20,0,0
942,dlis_negative_only,20,0,0
942,dlis_positive_only,20,0,0
943,fifo,52,0,0
943,fifo_reversed,56,0,0
943,fifo_negative_only,56,0,0
943,fifo_positive_only,52,0,0
943,dlcs,10001,0,0
943,dlcs_reversed,10001,0,0
943,dlcs_negative_only,10001,0,0
943,dlcs_positive_only,10001,0,0
943,dlis,10001,0,0
943,dlis_reversed,10001,0,0
943,dlis_negative_only,10001,0,0
943,dlis_positive_only,10001,0,0
944,fifo,34,0,0
944,fifo_reversed,10001,0,0
944,fifo_negative_only,10001,0,0
944,fifo_positive_only,34,0,0
944,dlcs,10001,0,0
944,dlcs_reversed,10001,0,0
944,dlcs_negative_only,10001,0,0
944,dlcs_positive_only,10001,0,0
944,dlis,10001,0,0
944,dlis_reversed,10001,0,0
944,dlis_negative_only,10001,0,0
944,dlis_positive_only,10001,0,0
945,fifo,27,0,0
945,fifo_reversed,27,0,0
945,fifo_negative_only,27,0,0
945,fifo_positive_only,27,0,0
945,dlcs,27,0,0
945,dlcs_reversed,27,0,0
945,dlcs_negative_only,27,0,0
945,dlcs_positive_only,27,0,0
945,dlis,27,0,0
945,dlis_reversed,27,0,0
945,dlis_negative_only,27,0,0
945,dlis_positive_only,27,0,0
946,fifo,10001,0,0
946,fifo_reversed,41,0,0
946,fifo_negative_only,41,0,0
946,fifo_positive_only,10001,0,0
946,dlcs,10001,0,0
946,dlcs_reversed,62,0,0
946,dlcs_negative_only,62,0,0
946,dlcs_positive_only,10001,0,0
946,dlis,10001,0,0
946,dlis_reversed,10001,0,0
946,dlis_negative_only,10001,0,0
946,dlis_positive_only,10001,0,0
947,fifo,61,0,0
947,fifo_reversed,47,0,0
947,fifo_negative_only,47,0,0
947,fifo_positive_only,61,0,0
947,dlcs,10001,0,0
947,dlcs_reversed,113,0,0
947,dlcs_negative_only,113,0,0
947,dlcs_positive_only,10001,0,0
947,dlis,10001,0,0
947,dlis_reversed,10001,0,0
947,dlis_negative_only,10001,0,0
947,dlis_positive_only,10001,0,0
948,fifo,10001,0,0
948,fifo_reversed,10001,0,0
948,fifo_negative_only,10001,0,0
948,fifo_positive_only,10001,0,0
948,dlcs,10001,0,0
948,dlcs_reversed,10001,0,0
948,dlcs_negative_only,10001,0,0
948,dlcs_positive_only,10001,0,0
948,dlis,10001,0,0
948,dlis_reversed,10001,0,0
948,dlis_negative_only,10001,0,0
948,dlis_positive_only,10001,0,0
949,fifo,37,0,0
949,fifo_reversed,37,0,0
949,fifo_negative_only,37,0,0
949,fifo_positive_only,37,0,0
949,dlcs,37,0,0
949,dlcs_reversed,37,0,0
949,dlcs_negative_only,37,0,0
949,dlcs_positive_only,37,0,0
949,dlis,37,0,0
949,dlis_reversed,37,0,0
949,dlis_negative_only,37,0,0
949,dlis_positive_only,37,0,0
950,fifo,51,0,0
950,fifo_reversed,10001,0,0
950,fifo_negative_only,10001,0,0
950,fifo_positive_only,51,0,0
950,dlcs,10001,0,0
950,dlcs_reversed,10001,0,0
950,dlcs_negative_only,10001,0,0
950,dlcs_positive_only,10001,0,0
950,dlis,10001,0,0
950,dlis_reversed,10001,0,0
950,dlis_negative_only,10001,0,0
950,dlis_positive_only,10001,0,0
951,fifo,45,0,0
951,fifo_reversed,10001,0,0
951,fifo_negative_only,10001,0,0
951,fifo_positive_only,45,0,0
951,dlcs,10001,0,0
951,dlcs_reversed,82,0,0
951,dlcs_negative_only,82,0,0
951,dlcs_positive_only,10001,0,0
951,dlis,10001,0,0
951,dlis_reversed,10001,0,0
951,dlis_negative_only,10001,0,0
951,dlis_positive_only,10001,0,0
952,fifo,10001,0,0
952,fifo_reversed,55,0,0
952,fifo_negative_only,55,0,0
952,fifo_positive_only,10001,0,0
952,dlcs,10001,0,0
952,dlcs_reversed,128,0,0
952,dlcs_negative_only,128,0,0
952,dlcs_positive_only,10001,0,0
952,dlis,10001,0,0
952,dlis_reversed,10001,0,0
952,dlis_negative_only,10001,0,0
952,dlis_positive_only,10001,0,0
953,fifo,44,0,0
953,fifo_reversed,68,0,0
953,fifo_negative_only,68,0,0
953,fifo_positive_only,44,0,0
953,dlcs,10001,0,0
953,dlcs_reversed,63,0,0
953,dlcs_negative_only,63,0,0
953,dlcs_positive_only,10001,0,0
953,dlis,10001,0,0
953,dlis_reversed,10001,0,0
953,dlis_negative_only,10001,0,0
953,dlis_positive_only,10001,0,0
954,fifo,34,0,0
954,fifo_reversed,10001,0,0
954,fifo_negative_only,10001,0,0
954,fifo_positive_only,34,0,0
954,dlcs,10001,0,0
954,dlcs_reversed,10001,0,0
954,dlcs_negative_only,10001,0,0
954,dlcs_positive_only,10001,0,0
954,dlis,10001,0,0
954,dlis_reversed,10001,0,0
954,dlis_negative_only,10001,0,0
954,dlis_positive_only,10001,0,0
955,fifo,55,0,0
955,fifo_reversed,10001,0,0
955,fifo_negative_only,10001,0,0
955,fifo_positive_only,55,0,0
955,dlcs,65,0,0
955,dlcs_reversed,4487,0,0
955,dlcs_negative_only,2326,0,0
955,dlcs_positive_only,65,0,0
955,dlis,65,0,0
955,dlis_reversed,65,0,0
955,dlis_negative_only,65,0,0
955,dlis_positive_only,65,0,0
956,fifo,63,0,0
956,fifo_reversed,34,0,0
956,fifo_negative_only,34,0,0
956,fifo_positive_only,63,0,0
956,dlcs,10001,0,0
956,dlcs_reversed,10001,0,0
956,dlcs_negative_only,10001,0,0
956,dlcs_positive_only,10001,0,0
956,dlis,10001,0,0
956,dlis_reversed,10001,0,0
956,dlis_negative_only,10001,0,0
956,dlis_positive_only,10001,0,0
957,fifo,34,0,0
957,fifo_reversed,48,0,0
957,fifo_negative_only,48,0,0
957,fifo_positive_only,34,0,0
957,dlcs,10001,0,0
957,dlcs_reversed,61,0,0
957,dlcs_negative_only,61,0,0
957,dlcs_positive_only,10001,0,0
957,dlis,10001,0,0
957,dlis_reversed,10001,0,0
957,dlis_negative_only,10001,0,0
957,dlis_positive_only,10001,0,0
958,fifo,28,0,0
958,fifo_reversed,10001,0,0
958,fifo_negative_only,10001,0,0
958,fifo_positive_only,28,0,0
958,dlcs,10001,0,0
958,dlcs_reversed,44,0,0
958,dlcs_negative_only,44,0,0
958,dlcs_positive_only,10001,0,0
958,dlis,10001,0,0
958,dlis_reversed,10001,0,0
958,dlis_negative_only,10001,0,0
958,dlis_positive_only,10001,0,0
959,fifo,53,0,0
959,fifo_reversed,10001,0,0
959,fifo_negative_only,10001,0,0
959,fifo_positive_only,53,0,0
959,dlcs,10001,0,0
959,dlcs_reversed,67,0,0
959,dlcs_negative_only,67,0,0
959,dlcs_positive_only,10001,0,0
959,dlis,10001,0,0
959,dlis_reversed,10001,0,0
959,dlis_negative_only,10001,0,0
959,dlis_positive_only,10001,0,0
960,fifo,10001,0,0
960,fifo_reversed,10001,0,0
960,fifo_negative_only,10001,0,0
960,fifo_positive_only,10001,0,0
960,dlcs,10001,0,0
960,dlcs_reversed,10001,0,0
960,dlcs_negative_only,10001,0,0
960,dlcs_positive_only,10001,0,0
960,dlis,10001,0,0
960,dlis_reversed,10001,0,0
960,dlis_negative_only,10001,0,0
960,dlis_positive_only,10001,0,0
961,fifo,38,0,0
961,fifo_reversed,51,0,0
961,fifo_negative_only,51,0,0
961,fifo_positive_only,38,0,0
961,dlcs,10001,0,0
961,dlcs_reversed,10001,0,0
961,dlcs_negative_only,10001,0,0
961,dlcs_positive_only,10001,0,0
961,dlis,10001,0,0
961,dlis_reversed,10001,0,0
961,dlis_negative_only,10001,0,0
961,dlis_positive_only,10001,0,0
962,fifo,31,0,0
962,fifo_reversed,42,0,0
962,fifo_negative_only,42,0,0
962,fifo_positive_only,31,0,0
962,dlcs,7340,0,0
962,dlcs_reversed,92,0,0
962,dlcs_negative_only,92,0,0
962,dlcs_positive_only,3763,0,0
962,dlis,10001,0,0
962,dlis_reversed,10001,0,0
962,dlis_negative_only,7524,0,0
962,dlis_positive_only,7524,0,0
963,fifo,27,0,0
963,fifo_reversed,10001,0,0
963,fifo_negative_only,10001,0,0
963,fifo_positive_only,27,0,0
963,dlcs,10001,0,0
963,dlcs_reversed,10001,0,0
963,dlcs_negative_only,10001,0,0
963,dlcs_positive_only,10001,0,0
963,dlis,10001,0,0
963,dlis_reversed,10001,0,0
963,dlis_negative_only,10001,0,0
963,dlis_positive_only,10001,0,0
964,fifo,28,0,0
964,fifo_reversed,10001,0,0
964,fifo_negative_only,10001,0,0
964,fifo_positive_only,28,0,0
964,dlcs,10001,0,0
964,dlcs_reversed,10001,0,0
964,dlcs_negative_only,10001,0,0
964,dlcs_positive_only,10001,0,0
964,dlis,10001,0,0
964,dlis_reversed,10001,0,0
964,dlis_negative_only,10001,0,0
964,dlis_positive_only,10001,0,0
965,fifo,10001,0,0
965,fifo_reversed,10001,0,0
965,fifo_negative_only,10001,0,0
965,fifo_positive_only,10001,0,0
965,dlcs,10001,0,0
965,dlcs_reversed,10001,0,0
965,dlcs_negative_only,10001,0,0
965,dlcs_positive_only,10001,0,0
965,dlis,10001,0,0
965,dlis_reversed,10001,0,0
965,dlis_negative_only,10001,0,0
965,dlis_positive_only,10001,0,0
966,fifo,25,0,0
966,fifo_reversed,10001,0,0
966,fifo_negative_only,10001,0,0
966,fifo_positive_only,25,0,0
966,dlcs,10001,0,0
966,dlcs_reversed,10001,0,0
966,dlcs_negative_only,10001,0,0
966,dlcs_positive_only,10001,0,0
966,dlis,10001,0,0
966,dlis_reversed,10001,0,0
966,dlis_negative_only,10001,0,0
966,dlis_positive_only,10001,0,0
967,fifo,1141,0,0
967,fifo_reversed,39,0,0
967,fifo_negative_only,39,0,0
967,fifo_positive_only,1141,0,0
967,dlcs,10001,0,0
967,dlcs_reversed,48,0,0
967,dlcs_negative_only,48,0,0
967,dlcs_positive_only,10001,0,0
967,dlis,10001,0,0
967,dlis_reversed,10001,0,0
967,dlis_negative_only,10001,0,0
967,dlis_positive_only,10001,0,0
968,fifo,60,0,0
968,fifo_reversed,10001,0,0
968,fifo_negative_only,10001,0,0
968,fifo_positive_only,60,0,0
968,dlcs,10001,0,0
968,dlcs_reversed,10001,0,0
968,dlcs_negative_only,10001,0,0
968,dlcs_positive_only,10001,0,0
968,dlis,10001,0,0
968,dlis_reversed,10001,0,0
968,dlis_negative_only,10001,0,0
968,dlis_positive_only,10001,0,0
969,fifo,9725,0,0
969,fifo_reversed,10001,0,0
969,fifo_negative_only,10001,0,0
969,fifo_positive_only,9725,0,0
969,dlcs,10001,0,0
969,dlcs_reversed,10001,0,0
969,dlcs_negative_only,10001,0,0
969,dlcs_positive_only,10001,0,0
969,dlis,10001,0,0
969,dlis_reversed,10001,0,0
969,dlis_negative_only,10001,0,0
969,dlis_positive_only,10001,0,0
970,fifo,10001,0,0
970,fifo_reversed,10001,0,0
970,fifo_negative_only,10001,0,0
970,fifo_positive_only,10001,0,0
970,dlcs,10001,0,0
