sudoku,split,dp_call,literal_iteration,literal_search
600,fifo,23,0,0
600,fifo_reversed,23,0,0
600,fifo_negative_only,23,0,0
600,fifo_positive_only,23,0,0
600,dlcs,23,0,0
600,dlcs_reversed,23,0,0
600,dlcs_negative_only,23,0,0
600,dlcs_positive_only,23,0,0
600,dlis,23,0,0
600,dlis_reversed,23,0,0
600,dlis_negative_only,23,0,0
600,dlis_positive_only,23,0,0
601,fifo,324,0,0
601,fifo_reversed,36,0,0
601,fifo_negative_only,36,0,0
601,fifo_positive_only,324,0,0
601,dlcs,10001,0,0
601,dlcs_reversed,58,0,0
601,dlcs_negative_only,58,0,0
601,dlcs_positive_only,10001,0,0
601,dlis,10001,0,0
601,dlis_reversed,10001,0,0
601,dlis_negative_only,10001,0,0
601,dlis_positive_only,10001,0,0
602,fifo,3039,0,0
602,fifo_reversed,99,0,0
602,fifo_negative_only,99,0,0
602,fifo_positive_only,3039,0,0
602,dlcs,10001,0,0
602,dlcs_reversed,10001,0,0
602,dlcs_negative_only,10001,0,0
602,dlcs_positive_only,10001,0,0
602,dlis,10001,0,0
602,dlis_reversed,10001,0,0
602,dlis_negative_only,10001,0,0
602,dlis_positive_only,10001,0,0
603,fifo,46,0,0
603,fifo_reversed,31,0,0
603,fifo_negative_only,31,0,0
603,fifo_positive_only,46,0,0
603,dlcs,10001,0,0
603,dlcs_reversed,32,0,0
603,dlcs_negative_only,32,0,0
603,dlcs_positive_only,10001,0,0
603,dlis,10001,0,0
603,dlis_reversed,10001,0,0
603,dlis_negative_only,10001,0,0
603,dlis_positive_only,10001,0,0
604,fifo,47,0,0
604,fifo_reversed,40,0,0
604,fifo_negative_only,40,0,0
604,fifo_positive_only,47,0,0
604,dlcs,10001,0,0
604,dlcs_reversed,10001,0,0
604,dlcs_negative_only,10001,0,0
604,dlcs_positive_only,10001,0,0
604,dlis,10001,0,0
604,dlis_reversed,10001,0,0
604,dlis_negative_only,10001,0,0
604,dlis_positive_only,10001,0,0
605,fifo,42,0,0
605,fifo_reversed,63,0,0
605,fifo_negative_only,63,0,0
605,fifo_positive_only,42,0,0
605,dlcs,10001,0,0
605,dlcs_reversed,10001,0,0
605,dlcs_negative_only,10001,0,0
605,dlcs_positive_only,10001,0,0
605,dlis,10001,0,0
605,dlis_reversed,10001,0,0
605,dlis_negative_only,10001,0,0
605,dlis_positive_only,10001,0,0
606,fifo,10001,0,0
606,fifo_reversed,43,0,0
606,fifo_negative_only,43,0,0
606,fifo_positive_only,10001,0,0
606,dlcs,10001,0,0
606,dlcs_reversed,10001,0,0
606,dlcs_negative_only,10001,0,0
606,dlcs_positive_only,10001,0,0
606,dlis,10001,0,0
606,dlis_reversed,10001,0,0
606,dlis_negative_only,10001,0,0
606,dlis_positive_only,10001,0,0
607,fifo,43,0,0
607,fifo_reversed,44,0,0
607,fifo_negative_only,44,0,0
607,fifo_positive_only,43,0,0
607,dlcs,10001,0,0
607,dlcs_reversed,35,0,0
607,dlcs_negative_only,35,0,0
607,dlcs_positive_only,10001,0,0
607,dlis,10001,0,0
607,dlis_reversed,10001,0,0
607,dlis_negative_only,10001,0,0
607,dlis_positive_only,10001,0,0
608,fifo,36,0,0
608,fifo_reversed,23,0,0
608,fifo_negative_only,23,0,0
608,fifo_positive_only,36,0,0
608,dlcs,10001,0,0
608,dlcs_reversed,2060,0,0
608,dlcs_negative_only,1080,0,0
608,dlcs_positive_only,10001,0,0
608,dlis,10001,0,0
608,dlis_reversed,10001,0,0
608,dlis_negative_only,10001,0,0
608,dlis_positive_only,10001,0,0
609,fifo,10001,0,0
609,fifo_reversed,10001,0,0
609,fifo_negative_only,10001,0,0
609,fifo_positive_only,10001,0,0
609,dlcs,10001,0,0
609,dlcs_reversed,2172,0,0
609,dlcs_negative_only,1210,0,0
609,dlcs_positive_only,10001,0,0
609,dlis,10001,0,0
609,dlis_reversed,10001,0,0
609,dlis_negative_only,10001,0,0
609,dlis_positive_only,10001,0,0
610,fifo,34,0,0
610,fifo_reversed,42,0,0
610,fifo_negative_only,42,0,0
610,fifo_positive_only,34,0,0
610,dlcs,10001,0,0
610,dlcs_reversed,66,0,0
610,dlcs_negative_only,66,0,0
610,dlcs_positive_only,10001,0,0
610,dlis,10001,0,0
610,dlis_reversed,10001,0,0
610,dlis_negative_only,10001,0,0
610,dlis_positive_only,10001,0,0
611,fifo,10001,0,0
611,fifo_reversed,10001,0,0
611,fifo_negative_only,10001,0,0
611,fifo_positive_only,10001,0,0
611,dlcs,10001,0,0
611,dlcs_reversed,10001,0,0
611,dlcs_negative_only,10001,0,0
611,dlcs_positive_only,10001,0,0
611,dlis,10001,0,0
611,dlis_reversed,10001,0,0
611,dlis_negative_only,10001,0,0
611,dlis_positive_only,10001,0,0
612,fifo,46,0,0
612,fifo_reversed,10001,0,0
612,fifo_negative_only,10001,0,0
612,fifo_positive_only,46,0,0
612,dlcs,10001,0,0
612,dlcs_reversed,45,0,0
612,dlcs_negative_only,45,0,0
612,dlcs_positive_only,10001,0,0
612,dlis,10001,0,0
612,dlis_reversed,10001,0,0
612,dlis_negative_only,10001,0,0
