sudoku,split,dp_call,literal_iteration,literal_search
316,dlcs_reversed,28,0,0
316,dlcs_negative_only,28,0,0
316,dlcs_positive_only,28,0,0
316,dlis,28,0,0
316,dlis_reversed,28,0,0
316,dlis_negative_only,28,0,0
316,dlis_positive_only,28,0,0
317,fifo,29,0,0
317,fifo_reversed,29,0,0
317,fifo_negative_only,29,0,0
317,fifo_positive_only,29,0,0
317,dlcs,29,0,0
317,dlcs_reversed,29,0,0
317,dlcs_negative_only,29,0,0
317,dlcs_positive_only,29,0,0
317,dlis,29,0,0
317,dlis_reversed,29,0,0
317,dlis_negative_only,29,0,0
317,dlis_positive_only,29,0,0
318,fifo,6328,0,0
318,fifo_reversed,40,0,0
318,fifo_negative_only,40,0,0
318,fifo_positive_only,6328,0,0
318,dlcs,10001,0,0
318,dlcs_reversed,10001,0,0
318,dlcs_negative_only,7452,0,0
318,dlcs_positive_only,10001,0,0
318,dlis,10001,0,0
318,dlis_reversed,10001,0,0
318,dlis_negative_only,10001,0,0
318,dlis_positive_only,10001,0,0
319,fifo,32,0,0
319,fifo_reversed,10001,0,0
319,fifo_negative_only,10001,0,0
319,fifo_positive_only,32,0,0
319,dlcs,10001,0,0
319,dlcs_reversed,10001,0,0
319,dlcs_negative_only,10001,0,0
319,dlcs_positive_only,10001,0,0
319,dlis,10001,0,0
319,dlis_reversed,10001,0,0
319,dlis_negative_only,10001,0,0
319,dlis_positive_only,10001,0,0
320,fifo,10001,0,0
320,fifo_reversed,10001,0,0
320,fifo_negative_only,10001,0,0
320,fifo_positive_only,10001,0,0
320,dlcs,10001,0,0
320,dlcs_reversed,10001,0,0
320,dlcs_negative_only,10001,0,0
320,dlcs_positive_only,10001,0,0
320,dlis,10001,0,0
320,dlis_reversed,10001,0,0
320,dlis_negative_only,10001,0,0
320,dlis_positive_only,10001,0,0
321,fifo,41,0,0
321,fifo_reversed,34,0,0
321,fifo_negative_only,34,0,0
321,fifo_positive_only,41,0,0
321,dlcs,10001,0,0
321,dlcs_reversed,95,0,0
321,dlcs_negative_only,95,0,0
321,dlcs_positive_only,10001,0,0
321,dlis,10001,0,0
321,dlis_reversed,10001,0,0
321,dlis_negative_only,10001,0,0
321,dlis_positive_only,10001,0,0
322,fifo,10001,0,0
322,fifo_reversed,10001,0,0
322,fifo_negative_only,10001,0,0
322,fifo_positive_only,10001,0,0
322,dlcs,10001,0,0
322,dlcs_reversed,10001,0,0
322,dlcs_negative_only,10001,0,0
322,dlcs_positive_only,10001,0,0
322,dlis,10001,0,0
322,dlis_reversed,10001,0,0
322,dlis_negative_only,10001,0,0
322,dlis_positive_only,10001,0,0
323,fifo,27,0,0
323,fifo_reversed,27,0,0
323,fifo_negative_only,27,0,0
323,fifo_positive_only,27,0,0
323,dlcs,27,0,0
323,dlcs_reversed,27,0,0
323,dlcs_negative_only,27,0,0
323,dlcs_positive_only,27,0,0
323,dlis,27,0,0
323,dlis_reversed,27,0,0
323,dlis_negative_only,27,0,0
323,dlis_positive_only,27,0,0
324,fifo,10001,0,0
324,fifo_reversed,10001,0,0
324,fifo_negative_only,10001,0,0
324,fifo_positive_only,10001,0,0
324,dlcs,10001,0,0
324,dlcs_reversed,10001,0,0
324,dlcs_negative_only,10001,0,0
324,dlcs_positive_only,10001,0,0
324,dlis,10001,0,0
324,dlis_reversed,10001,0,0
324,dlis_negative_only,10001,0,0
324,dlis_positive_only,10001,0,0
325,fifo,10001,0,0
325,fifo_reversed,10001,0,0
325,fifo_negative_only,10001,0,0
325,fifo_positive_only,10001,0,0
325,dlcs,10001,0,0
325,dlcs_reversed,10001,0,0
325,dlcs_negative_only,10001,0,0
325,dlcs_positive_only,10001,0,0
325,dlis,10001,0,0
325,dlis_reversed,10001,0,0
325,dlis_negative_only,10001,0,0
325,dlis_positive_only,10001,0,0
326,fifo,32,0,0
326,fifo_reversed,30,0,0
326,fifo_negative_only,30,0,0
326,fifo_positive_only,32,0,0
326,dlcs,42,0,0
326,dlcs_reversed,56,0,0
326,dlcs_negative_only,56,0,0
326,dlcs_positive_only,42,0,0
326,dlis,42,0,0
326,dlis_reversed,42,0,0
326,dlis_negative_only,42,0,0
326,dlis_positive_only,42,0,0
327,fifo,2408,0,0
327,fifo_reversed,28,0,0
327,fifo_negative_only,28,0,0
327,fifo_positive_only,2408,0,0
327,dlcs,10001,0,0
327,dlcs_reversed,1011,0,0
327,dlcs_negative_only,548,0,0
327,dlcs_positive_only,10001,0,0
327,dlis,10001,0,0
327,dlis_reversed,10001,0,0
327,dlis_negative_only,10001,0,0
327,dlis_positive_only,10001,0,0
328,fifo,42,0,0
328,fifo_reversed,61,0,0
328,fifo_negative_only,61,0,0
328,fifo_positive_only,42,0,0
328,dlcs,10001,0,0
328,dlcs_reversed,120,0,0
328,dlcs_negative_only,120,0,0
328,dlcs_positive_only,10001,0,0
328,dlis,10001,0,0
328,dlis_reversed,10001,0,0
328,dlis_negative_only,10001,0,0
328,dlis_positive_only,10001,0,0
329,fifo,39,0,0
329,fifo_reversed,10001,0,0
329,fifo_negative_only,10001,0,0
329,fifo_positive_only,39,0,0
329,dlcs,10001,0,0
329,dlcs_reversed,4299,0,0
329,dlcs_negative_only,2180,0,0
329,dlcs_positive_only,10001,0,0
329,dlis,10001,0,0
329,dlis_reversed,10001,0,0
329,dlis_negative_only,10001,0,0
329,dlis_positive_only,10001,0,0
330,fifo,45,0,0
330,fifo_reversed,10001,0,0
330,fifo_negative_only,10001,0,0
330,fifo_positive_only,45,0,0
330,dlcs,10001,0,0
330,dlcs_reversed,52,0,0
330,dlcs_negative_only,52,0,0
330,dlcs_positive_only,10001,0,0
330,dlis,10001,0,0
330,dlis_reversed,10001,0,0
330,dlis_negative_only,10001,0,0
330,dlis_positive_only,10001,0,0
331,fifo,27,0,0
331,fifo_reversed,27,0,0
331,fifo_negative_only,27,0,0
331,fifo_positive_only,27,0,0
331,dlcs,27,0,0
331,dlcs_reversed,27,0,0
331,dlcs_negative_only,27,0,0
331,dlcs_positive_only,27,0,0
331,dlis,27,0,0
331,dlis_reversed,27,0,0
331,dlis_negative_only,27,0,0
331,dlis_positive_only,27,0,0
332,fifo,66,0,0
332,fifo_reversed,10001,0,0
332,fifo_negative_only,10001,0,0
332,fifo_positive_only,66,0,0
332,dlcs,10001,0,0
332,dlcs_reversed,10001,0,0
332,dlcs_negative_only,10001,0,0
332,dlcs_positive_only,10001,0,0
332,dlis,10001,0,0
332,dlis_reversed,10001,0,0
332,dlis_negative_only,10001,0,0
332,dlis_positive_only,10001,0,0
333,fifo,29,0,0
333,fifo_reversed,29,0,0
333,fifo_negative_only,29,0,0
333,fifo_positive_only,29,0,0
333,dlcs,29,0,0
333,dlcs_reversed,29,0,0
333,dlcs_negative_only,29,0,0
333,dlcs_positive_only,29,0,0
333,dlis,29,0,0
333,dlis_reversed,29,0,0
333,dlis_negative_only,29,0,0
333,dlis_positive_only,29,0,0
334,fifo,63,0,0
334,fifo_reversed,39,0,0
334,fifo_negative_only,39,0,0
334,fifo_positive_only,63,0,0
334,dlcs,10001,0,0
334,dlcs_reversed,10001,0,0
334,dlcs_negative_only,10001,0,0
334,dlcs_positive_only,10001,0,0
334,dlis,10001,0,0
334,dlis_reversed,10001,0,0
334,dlis_negative_only,10001,0,0
334,dlis_positive_only,10001,0,0
335,fifo,7419,0,0
335,fifo_reversed,10001,0,0
335,fifo_negative_only,10001,0,0
335,fifo_positive_only,7419,0,0
335,dlcs,10001,0,0
335,dlcs_reversed,10001,0,0
335,dlcs_negative_only,10001,0,0
335,dlcs_positive_only,10001,0,0
335,dlis,10001,0,0
335,dlis_reversed,10001,0,0
335,dlis_negative_only,10001,0,0
335,dlis_positive_only,10001,0,0
336,fifo,34,0,0
336,fifo_reversed,42,0,0
336,fifo_negative_only,42,0,0
336,fifo_positive_only,34,0,0
336,dlcs,10001,0,0
336,dlcs_reversed,31,0,0
336,dlcs_negative_only,31,0,0
336,dlcs_positive_only,10001,0,0
336,dlis,10001,0,0
336,dlis_reversed,10001,0,0
336,dlis_negative_only,10001,0,0
336,dlis_positive_only,10001,0,0
337,fifo,46,0,0
337,fifo_reversed,10001,0,0
337,fifo_negative_only,10001,0,0
337,fifo_positive_only,46,0,0
337,dlcs,10001,0,0
337,dlcs_reversed,10001,0,0
337,dlcs_negative_only,10001,0,0
337,dlcs_positive_only,10001,0,0
337,dlis,10001,0,0
337,dlis_reversed,10001,0,0
337,dlis_negative_only,10001,0,0
337,dlis_positive_only,10001,0,0
338,fifo,10001,0,0
338,fifo_reversed,48,0,0
338,fifo_negative_only,48,0,0
338,fifo_positive_only,10001,0,0
338,dlcs,10001,0,0
338,dlcs_reversed,10001,0,0
338,dlcs_negative_only,10001,0,0
338,dlcs_positive_only,10001,0,0
338,dlis,10001,0,0
338,dlis_reversed,10001,0,0
338,dlis_negative_only,10001,0,0
338,dlis_positive_only,10001,0,0
339,fifo,34,0,0
339,fifo_reversed,41,0,0
339,fifo_negative_only,41,0,0
339,fifo_positive_only,34,0,0
339,dlcs,10001,0,0
339,dlcs_reversed,79,0,0
339,dlcs_negative_only,79,0,0
339,dlcs_positive_only,10001,0,0
339,dlis,10001,0,0
339,dlis_reversed,10001,0,0
339,dlis_negative_only,10001,0,0
339,dlis_positive_only,10001,0,0
340,fifo,23,0,0
340,fifo_reversed,23,0,0
340,fifo_negative_only,23,0,0
340,fifo_positive_only,23,0,0
340,dlcs,23,0,0
340,dlcs_reversed,23,0,0
340,dlcs_negative_only,23,0,0
340,dlcs_positive_only,23,0,0
340,dlis,23,0,0
340,dlis_reversed,23,0,0
340,dlis_negative_only,23,0,0
340,dlis_positive_only,23,0,0
341,fifo,32,0,0
341,fifo_reversed,41,0,0
341,fifo_negative_only,41,0,0
341,fifo_positive_only,32,0,0
341,dlcs,10001,0,0
341,dlcs_reversed,1290,0,0
341,dlcs_negative_only,684,0,0
341,dlcs_positive_only,10001,0,0
341,dlis,10001,0,0
341,dlis_reversed,10001,0,0
341,dlis_negative_only,10001,0,0
341,dlis_positive_only,10001,0,0
342,fifo,26,0,0
342,fifo_reversed,26,0,0
342,fifo_negative_only,26,0,0
342,fifo_positive_only,26,0,0
342,dlcs,26,0,0
342,dlcs_reversed,26,0,0
342,dlcs_negative_only,26,0,0
342,dlcs_positive_only,26,0,0
342,dlis,26,0,0
342,dlis_reversed,26,0,0
342,dlis_negative_only,26,0,0
342,dlis_positive_only,26,0,0
343,fifo,22,0,0
343,fifo_reversed,22,0,0
343,fifo_negative_only,22,0,0
343,fifo_positive_only,22,0,0
343,dlcs,22,0,0
343,dlcs_reversed,22,0,0
343,dlcs_negative_only,22,0,0
343,dlcs_positive_only,22,0,0
343,dlis,22,0,0
343,dlis_reversed,22,0,0
343,dlis_negative_only,22,0,0
343,dlis_positive_only,22,0,0
344,fifo,32,0,0
344,fifo_reversed,40,0,0
344,fifo_negative_only,40,0,0
344,fifo_positive_only,32,0,0
344,dlcs,10001,0,0
344,dlcs_reversed,27,0,0
344,dlcs_negative_only,27,0,0
344,dlcs_positive_only,10001,0,0
344,dlis,10001,0,0
344,dlis_reversed,10001,0,0
344,dlis_negative_only,10001,0,0
344,dlis_positive_only,10001,0,0
345,fifo,30,0,0
345,fifo_reversed,30,0,0
345,fifo_negative_only,30,0,0
345,fifo_positive_only,30,0,0
345,dlcs,30,0,0
345,dlcs_reversed,30,0,0
345,dlcs_negative_only,30,0,0
345,dlcs_positive_only,30,0,0
345,dlis,30,0,0
345,dlis_reversed,30,0,0
345,dlis_negative_only,30,0,0
345,dlis_positive_only,30,0,0
346,fifo,40,0,0
346,fifo_reversed,46,0,0
346,fifo_negative_only,46,0,0
346,fifo_positive_only,40,0,0
346,dlcs,10001,0,0
346,dlcs_reversed,10001,0,0
346,dlcs_negative_only,7441,0,0
346,dlcs_positive_only,10001,0,0
346,dlis,10001,0,0
346,dlis_reversed,10001,0,0
346,dlis_negative_only,10001,0,0
346,dlis_positive_only,10001,0,0
347,fifo,10001,0,0
347,fifo_reversed,41,0,0
347,fifo_negative_only,41,0,0
347,fifo_positive_only,10001,0,0
347,dlcs,10001,0,0
347,dlcs_reversed,10001,0,0
347,dlcs_negative_only,10001,0,0
347,dlcs_positive_only,10001,0,0
347,dlis,10001,0,0
347,dlis_reversed,10001,0,0
347,dlis_negative_only,10001,0,0
347,dlis_positive_only,10001,0,0
348,fifo,42,0,0
348,fifo_reversed,42,0,0
348,fifo_negative_only,42,0,0
348,fifo_positive_only,42,0,0
348,dlcs,42,0,0
348,dlcs_reversed,42,0,0
348,dlcs_negative_only,42,0,0
348,dlcs_positive_only,42,0,0
348,dlis,42,0,0
348,dlis_reversed,42,0,0
348,dlis_negative_only,42,0,0
348,dlis_positive_only,42,0,0
349,fifo,30,0,0
349,fifo_reversed,30,0,0
349,fifo_negative_only,30,0,0
349,fifo_positive_only,30,0,0
349,dlcs,30,0,0
349,dlcs_reversed,30,0,0
349,dlcs_negative_only,30,0,0
349,dlcs_positive_only,30,0,0
349,dlis,30,0,0
349,dlis_reversed,30,0,0
349,dlis_negative_only,30,0,0
349,dlis_positive_only,30,0,0
350,fifo,43,0,0
350,fifo_reversed,10001,0,0
350,fifo_negative_only,10001,0,0
350,fifo_positive_only,43,0,0
350,dlcs,10001,0,0
350,dlcs_reversed,10001,0,0
350,dlcs_negative_only,10001,0,0
350,dlcs_positive_only,10001,0,0
350,dlis,10001,0,0
350,dlis_reversed,10001,0,0
350,dlis_negative_only,10001,0,0
350,dlis_positive_only,10001,0,0
351,fifo,1323,0,0
351,fifo_reversed,426,0,0
351,fifo_negative_only,426,0,0
351,fifo_positive_only,1323,0,0
351,dlcs,10001,0,0
351,dlcs_reversed,42,0,0
351,dlcs_negative_only,42,0,0
351,dlcs_positive_only,10001,0,0
351,dlis,10001,0,0
351,dlis_reversed,10001,0,0
351,dlis_negative_only,10001,0,0
351,dlis_positive_only,10001,0,0
352,fifo,30,0,0
352,fifo_reversed,30,0,0
352,fifo_negative_only,30,0,0
352,fifo_positive_only,30,0,0
352,dlcs,30,0,0
352,dlcs_reversed,30,0,0
352,dlcs_negative_only,30,0,0
352,dlcs_positive_only,30,0,0
352,dlis,30,0,0
352,dlis_reversed,30,0,0
352,dlis_negative_only,30,0,0
352,dlis_positive_only,30,0,0
353,fifo,25,0,0
353,fifo_reversed,25,0,0
353,fifo_negative_only,25,0,0
353,fifo_positive_only,25,0,0
353,dlcs,25,0,0
353,dlcs_reversed,25,0,0
353,dlcs_negative_only,25,0,0
353,dlcs_positive_only,25,0,0
353,dlis,25,0,0
353,dlis_reversed,25,0,0
353,dlis_negative_only,25,0,0
353,dlis_positive_only,25,0,0
354,fifo,33,0,0
354,fifo_reversed,42,0,0
354,fifo_negative_only,42,0,0
354,fifo_positive_only,33,0,0
354,dlcs,10001,0,0
354,dlcs_reversed,75,0,0
354,dlcs_negative_only,75,0,0
354,dlcs_positive_only,10001,0,0
354,dlis,10001,0,0
354,dlis_reversed,10001,0,0
354,dlis_negative_only,10001,0,0
354,dlis_positive_only,10001,0,0
355,fifo,47,0,0
355,fifo_reversed,43,0,0
355,fifo_negative_only,43,0,0
355,fifo_positive_only,47,0,0
355,dlcs,10001,0,0
355,dlcs_reversed,10001,0,0
355,dlcs_negative_only,8001,0,0
355,dlcs_positive_only,10001,0,0
355,dlis,10001,0,0
355,dlis_reversed,10001,0,0
355,dlis_negative_only,10001,0,0
355,dlis_positive_only,10001,0,0
356,fifo,10001,0,0
356,fifo_reversed,26,0,0
356,fifo_negative_only,26,0,0
356,fifo_positive_only,10001,0,0
356,dlcs,10001,0,0
356,dlcs_reversed,10001,0,0
356,dlcs_negative_only,10001,0,0
356,dlcs_positive_only,10001,0,0
356,dlis,10001,0,0
356,dlis_reversed,10001,0,0
356,dlis_negative_only,10001,0,0
356,dlis_positive_only,10001,0,0
357,fifo,33,0,0
357,fifo_reversed,33,0,0
357,fifo_negative_only,33,0,0
357,fifo_positive_only,33,0,0
357,dlcs,33,0,0
357,dlcs_reversed,33,0,0
357,dlcs_negative_only,33,0,0
357,dlcs_positive_only,33,0,0
357,dlis,33,0,0
357,dlis_reversed,33,0,0
357,dlis_negative_only,33,0,0
357,dlis_positive_only,33,0,0
358,fifo,32,0,0
358,fifo_reversed,44,0,0
358,fifo_negative_only,44,0,0
358,fifo_positive_only,32,0,0
358,dlcs,10001,0,0
358,dlcs_reversed,32,0,0
358,dlcs_negative_only,32,0,0
358,dlcs_positive_only,10001,0,0
358,dlis,10001,0,0
358,dlis_reversed,10001,0,0
358,dlis_negative_only,10001,0,0
358,dlis_positive_only,10001,0,0
359,fifo,22,0,0
359,fifo_reversed,22,0,0
359,fifo_negative_only,22,0,0
359,fifo_positive_only,22,0,0
359,dlcs,22,0,0
359,dlcs_reversed,22,0,0
359,dlcs_negative_only,22,0,0
359,dlcs_positive_only,22,0,0
359,dlis,22,0,0
359,dlis_reversed,22,0,0
359,dlis_negative_only,22,0,0
359,dlis_positive_only,22,0,0
360,fifo,73,0,0
360,fifo_reversed,52,0,0
360,fifo_negative_only,52,0,0
360,fifo_positive_only,73,0,0
360,dlcs,10001,0,0
360,dlcs_reversed,74,0,0
360,dlcs_negative_only,74,0,0
360,dlcs_positive_only,10001,0,0
360,dlis,10001,0,0
360,dlis_reversed,10001,0,0
360,dlis_negative_only,10001,0,0
360,dlis_positive_only,10001,0,0
361,fifo,48,0,0
361,fifo_reversed,30,0,0
361,fifo_negative_only,30,0,0
361,fifo_positive_only,48,0,0
361,dlcs,10001,0,0
361,dlcs_reversed,10001,0,0
361,dlcs_negative_only,10001,0,0
361,dlcs_positive_only,10001,0,0
361,dlis,10001,0,0
361,dlis_reversed,10001,0,0
361,dlis_negative_only,10001,0,0
361,dlis_positive_only,10001,0,0
362,fifo,24,0,0
362,fifo_reversed,24,0,0
362,fifo_negative_only,24,0,0
362,fifo_positive_only,24,0,0
362,dlcs,24,0,0
362,dlcs_reversed,24,0,0
362,dlcs_negative_only,24,0,0
362,dlcs_positive_only,24,0,0
362,dlis,24,0,0
362,dlis_reversed,24,0,0
362,dlis_negative_only,24,0,0
362,dlis_positive_only,24,0,0
363,fifo,25,0,0
363,fifo_reversed,37,0,0
363,fifo_negative_only,37,0,0
363,fifo_positive_only,25,0,0
363,dlcs,10001,0,0
363,dlcs_reversed,10001,0,0
363,dlcs_negative_only,10001,0,0
363,dlcs_positive_only,10001,0,0
363,dlis,10001,0,0
363,dlis_reversed,10001,0,0
363,dlis_negative_only,10001,0,0
363,dlis_positive_only,10001,0,0
364,fifo,76,0,0
364,fifo_reversed,70,0,0
364,fifo_negative_only,70,0,0
364,fifo_positive_only,76,0,0
364,dlcs,10001,0,0
364,dlcs_reversed,203,0,0
364,dlcs_negative_only,203,0,0
364,dlcs_positive_only,10001,0,0
364,dlis,10001,0,0
364,dlis_reversed,10001,0,0
364,dlis_negative_only,10001,0,0
364,dlis_positive_only,10001,0,0
365,fifo,21,0,0
365,fifo_reversed,21,0,0
365,fifo_negative_only,21,0,0
365,fifo_positive_only,21,0,0
365,dlcs,21,0,0
365,dlcs_reversed,21,0,0
365,dlcs_negative_only,21,0,0
365,dlcs_positive_only,21,0,0
365,dlis,21,0,0
365,dlis_reversed,21,0,0
365,dlis_negative_only,21,0,0
365,dlis_positive_only,21,0,0
366,fifo,60,0,0
366,fifo_reversed,50,0,0
366,fifo_negative_only,50,0,0
366,fifo_positive_only,60,0,0
366,dlcs,986,0,0
366,dlcs_reversed,87,0,0
366,dlcs_negative_only,87,0,0
366,dlcs_positive_only,543,0,0
366,dlis,1908,0,0
366,dlis_reversed,1908,0,0
366,dlis_negative_only,986,0,0
366,dlis_positive_only,986,0,0
367,fifo,10001,0,0
367,fifo_reversed,78,0,0
367,fifo_negative_only,78,0,0
367,fifo_positive_only,10001,0,0
367,dlcs,10001,0,0
367,dlcs_reversed,10001,0,0
367,dlcs_negative_only,10001,0,0
367,dlcs_positive_only,10001,0,0
367,dlis,10001,0,0
367,dlis_reversed,10001,0,0
367,dlis_negative_only,10001,0,0
367,dlis_positive_only,10001,0,0
368,fifo,29,0,0
368,fifo_reversed,33,0,0
368,fifo_negative_only,33,0,0
368,fifo_positive_only,29,0,0
368,dlcs,10001,0,0
368,dlcs_reversed,53,0,0
368,dlcs_negative_only,53,0,0
368,dlcs_positive_only,10001,0,0
368,dlis,10001,0,0
368,dlis_reversed,10001,0,0
368,dlis_negative_only,10001,0,0
368,dlis_positive_only,10001,0,0
369,fifo,62,0,0
369,fifo_reversed,41,0,0
369,fifo_negative_only,41,0,0
369,fifo_positive_only,62,0,0
369,dlcs,10001,0,0
369,dlcs_reversed,138,0,0
369,dlcs_negative_only,138,0,0
369,dlcs_positive_only,10001,0,0
369,dlis,10001,0,0
369,dlis_reversed,10001,0,0
369,dlis_negative_only,10001,0,0
369,dlis_positive_only,10001,0,0
370,fifo,54,0,0
370,fifo_reversed,10001,0,0
370,fifo_negative_only,10001,0,0
370,fifo_positive_only,54,0,0
370,dlcs,10001,0,0
370,dlcs_reversed,103,0,0
370,dlcs_negative_only,103,0,0
370,dlcs_positive_only,10001,0,0
370,dlis,10001,0,0
370,dlis_reversed,10001,0,0
370,dlis_negative_only,10001,0,0
370,dlis_positive_only,10001,0,0
371,fifo,42,0,0
371,fifo_reversed,36,0,0
371,fifo_negative_only,36,0,0
