sudoku,split,dp_call,literal_iteration,literal_search
819,dlcs,10001,0,0
819,dlcs_reversed,66,0,0
819,dlcs_negative_only,66,0,0
819,dlcs_positive_only,10001,0,0
819,dlis,10001,0,0
819,dlis_reversed,10001,0,0
819,dlis_negative_only,10001,0,0
819,dlis_positive_only,10001,0,0
820,fifo,10001,0,0
820,fifo_reversed,10001,0,0
820,fifo_negative_only,10001,0,0
820,fifo_positive_only,10001,0,0
820,dlcs,10001,0,0
820,dlcs_reversed,10001,0,0
820,dlcs_negative_only,10001,0,0
820,dlcs_positive_only,10001,0,0
820,dlis,10001,0,0
820,dlis_reversed,10001,0,0
820,dlis_negative_only,10001,0,0
820,dlis_positive_only,10001,0,0
821,fifo,41,0,0
821,fifo_reversed,58,0,0
821,fifo_negative_only,58,0,0
821,fifo_positive_only,41,0,0
821,dlcs,10001,0,0
821,dlcs_reversed,10001,0,0
821,dlcs_negative_only,10001,0,0
821,dlcs_positive_only,10001,0,0
821,dlis,10001,0,0
821,dlis_reversed,10001,0,0
821,dlis_negative_only,10001,0,0
821,dlis_positive_only,10001,0,0
822,fifo,52,0,0
822,fifo_reversed,33,0,0
822,fifo_negative_only,33,0,0
822,fifo_positive_only,52,0,0
822,dlcs,10001,0,0
822,dlcs_reversed,2228,0,0
822,dlcs_negative_only,1172,0,0
822,dlcs_positive_only,10001,0,0
822,dlis,10001,0,0
822,dlis_reversed,10001,0,0
822,dlis_negative_only,10001,0,0
822,dlis_positive_only,10001,0,0
823,fifo,72,0,0
823,fifo_reversed,36,0,0
823,fifo_negative_only,36,0,0
823,fifo_positive_only,72,0,0
823,dlcs,10001,0,0
823,dlcs_reversed,56,0,0
823,dlcs_negative_only,56,0,0
823,dlcs_positive_only,10001,0,0
823,dlis,10001,0,0
823,dlis_reversed,10001,0,0
823,dlis_negative_only,10001,0,0
823,dlis_positive_only,10001,0,0
824,fifo,10001,0,0
824,fifo_reversed,10001,0,0
824,fifo_negative_only,10001,0,0
824,fifo_positive_only,10001,0,0
824,dlcs,10001,0,0
824,dlcs_reversed,10001,0,0
824,dlcs_negative_only,10001,0,0
824,dlcs_positive_only,10001,0,0
824,dlis,10001,0,0
824,dlis_reversed,10001,0,0
824,dlis_negative_only,10001,0,0
