369,4,12398,22400
370,6,12591,22780
371,6,12580,22760
372,4,12491,22594
373,4,12485,22582
374,5,12237,22076
375,4,12301,22212
376,4,12326,22262
377,6,12590,22778
378,6,12592,22782
379,5,12518,22640
380,4,12214,22038
381,4,12431,22474
382,4,12346,22298
383,6,12596,22792
384,4,12240,22076
385,6,12529,22658
386,4,11951,21506
387,4,12291,22186
388,6,12489,22578
389,6,12576,22750
390,4,12320,22236
391,4,12378,22362
392,4,12264,22138
393,4,12278,22166
394,4,12029,21662
395,6,12557,22712
396,6,12593,22786
397,4,12378,22368
398,6,12515,22628
399,4,12047,21698
400,4,12355,22322
401,4,12229,22070
402,5,12433,22470
403,4,12286,22184
404,6,12600,22798
405,6,12486,22572
406,6,12496,22590
407,4,12222,22054
408,6,12418,22436
409,5,12216,22034
410,5,12086,21774
411,6,12475,22548
412,4,12258,22126
413,4,12334,22264
414,6,12578,22754
415,4,12291,22186
416,6,12441,22482
417,4,12104,21812
418,4,12028,21660
419,4,12270,22150
420,6,12525,22648
421,6,12535,22670
422,6,12565,22728
423,6,12575,22748
424,6,12541,22680
425,5,12243,22088
426,6,12508,22616
427,6,12564,22726
428,6,12609,22818
429,5,12512,22628
430,6,12560,22718
431,5,12593,22790
432,4,12258,22128
433,5,12272,22146
434,4,12351,22308
435,4,12395,22394
436,5,12235,22072
437,6,12436,22472
438,6,12595,22790
439,6,12591,22782
440,5,12558,22720
441,4,12315,22240
442,6,12599,22796
443,4,12323,22256
444,4,12392,22396
445,4,11972,21548
446,6,12630,22858
447,5,12568,22740
448,5,12532,22668
449,4,12174,21954
450,6,12461,22522
451,5,12545,22694
452,6,12594,22786
453,4,12448,22508
454,4,12290,22190
455,5,12398,22400
456,4,12310,22230
457,4,12237,22078
458,6,12475,22548
459,4,12323,22250
460,6,12431,22462
461,5,12500,22604
462,5,12584,22772
463,6,12646,22890
464,4,12334,22264
465,4,12161,21928
466,4,12293,22190
467,5,12089,21780
468,5,12525,22654
469,6,12601,22800
470,4,12235,22074
471,4,12174,21954
472,4,12366,22344
473,4,12000,21604
474,5,12457,22518
475,6,12577,22752
476,4,12057,21718
477,6,12512,22622
478,4,12105,21814
479,5,12447,22498
480,4,12332,22260
481,4,12377,22360
482,4,12296,22202
483,4,12393,22398
484,6,12567,22732
485,5,12404,22412
486,6,12589,22778
487,4,12450,22512
488,4,12480,22572
489,4,12037,21678
490,5,12581,22766
491,4,12378,22362
492,6,12582,22762
493,5,12579,22762
494,6,12560,22720
495,6,12594,22788
496,6,12435,22470
497,6,12567,22732
498,4,11926,21456
499,5,12511,22626
500,6,12596,22792
501,4,12401,22406
502,6,12600,22798
503,6,12669,22936
504,6,12590,22778
505,4,12228,22060
506,6,12569,22738
507,4,12228,22068
508,5,12593,22790
509,5,12513,22630
510,6,12641,22882
511,5,12242,22086
512,4,11926,21456
513,6,12487,22572
514,5,12500,22604
515,6,12515,22628
516,6,12634,22866
517,4,12341,22292
518,5,12483,22570
519,6,12586,22770
520,6,12581,22762
521,4,12345,22294
522,4,12436,22484
523,4,12184,21978
524,5,12523,22650
525,5,12394,22392
526,6,12499,22598
527,5,12487,22578
528,6,12399,22398
529,4,12404,22420
530,4,12293,22196
531,5,12236,22074
532,6,12589,22776
533,4,12358,22328
534,6,12648,22894
535,4,12241,22078
536,4,12304,22218
537,4,12304,22218
538,5,12595,22794
539,5,12587,22778
540,4,12279,22170
541,4,12330,22266
542,5,12251,22104
543,6,12605,22810
544,4,12172,21954
545,6,12629,22858
546,4,12324,22260
547,5,12514,22632
548,4,12220,22050
549,4,12179,21968
550,4,12359,22328
551,6,12618,22836
552,4,12188,21986
553,4,12437,22486
554,5,12072,21746
555,6,12503,22606
556,6,12523,22644
557,6,12551,22702
558,5,12389,22382
559,4,12238,22080
560,6,12488,22574
561,5,12216,22034
562,5,12074,21750
563,6,12476,22550
564,5,12247,22096
565,6,12569,22736
566,6,12515,22628
567,4,12183,21972
568,5,12455,22514
569,5,12253,22108
570,4,12305,22222
571,4,12172,21950
572,4,12251,22112
573,6,12500,22600
574,4,12278,22168
575,6,12569,22738
576,6,12486,22572
577,5,12401,22406
578,6,12528,22656
579,6,12656,22910
580,5,12120,21842
581,6,12557,22714
582,4,12101,21806
583,4,12279,22168
584,4,12388,22380
585,4,12343,22292
586,6,12537,22674
587,4,12331,22272
588,5,12090,21782
589,6,12580,22760
590,4,12300,22210
591,6,12606,22812
592,5,12541,22686
593,5,12232,22066
594,6,12491,22582
595,5,12596,22796
596,6,12580,22758
597,4,12137,21878
598,4,11994,21592
599,6,12476,22550
600,5,12209,22020
601,5,12428,22460
602,6,12599,22798
603,6,12656,22910
604,4,12372,22356
605,5,12222,22046
606,4,12227,22058
607,6,12555,22708
608,4,12320,22252
609,4,12018,21642
610,6,12588,22776
611,4,12293,22198
612,6,12547,22692
613,6,12554,22706
614,4,12306,22222
615,4,12243,22082
616,6,12614,22828
617,6,12548,22694
618,4,12006,21618
619,4,12331,22274
620,4,12249,22108
621,6,12579,22758
622,4,12033,21672
623,5,12254,22110
624,4,12219,22048
625,6,12532,22664
626,4,12110,21824
627,4,12285,22182
628,4,12223,22050
629,6,12523,22646
630,5,12250,22102
631,6,12562,22724
632,4,12030,21664
633,6,12621,22840
634,6,12624,22848
635,4,12359,22324
636,4,12328,22266
637,4,12002,21610
638,6,12511,22620
639,4,12273,22158
640,4,12372,22356
641,5,12551,22706
642,4,12172,21950
643,4,12329,22268
644,5,12232,22066
645,5,12112,21826
646,4,12335,22282
647,6,12614,22826
648,4,12308,22226
649,4,12199,22008
650,6,12611,22820
651,6,12612,22824
652,4,12499,22610
653,6,12621,22842
654,4,12119,21842
655,4,12303,22216
656,6,12599,22798
657,6,12557,22712
658,5,12241,22084
659,4,12241,22086
660,4,12345,22300
661,4,12273,22158
662,6,12551,22702
663,4,12189,21984
664,6,12568,22734
665,4,12254,22104
666,6,12458,22516
667,6,12500,22600
668,6,12569,22736
669,4,12322,22254
670,5,12558,22720
671,4,12020,21644
672,5,12444,22492
673,4,11997,21600
674,5,12448,22500
675,4,12314,22232
676,4,12429,22470
677,6,12570,22740
678,6,12598,22796
679,4,12464,22540
680,4,12351,22308
681,6,12505,22610
682,6,12560,22720
683,5,12481,22566
684,5,12101,21804
685,5,12076,21754
686,6,12484,22566
687,4,12372,22348
688,6,12490,22580
689,4,12369,22348
690,6,12583,22766
691,6,12475,22548
692,4,12027,21658
693,4,12484,22580
694,4,12331,22272
695,4,12349,22304
696,4,12010,21626
697,6,12614,22826
698,4,12394,22400
699,5,12436,22476
700,4,12101,21806
701,4,12379,22370
702,6,12629,22856
703,4,12321,22238
704,6,12560,22720
705,5,12515,22634
706,6,12579,22758
707,6,12627,22854
708,6,12470,22538
709,6,12527,22654
710,5,12615,22834
711,6,12600,22800
712,5,12212,22026
713,4,12207,22020
714,6,12569,22738
715,5,12584,22772
716,4,12148,21902
717,4,12343,22298
718,6,12598,22796
719,6,12470,22540
720,6,12414,22428
721,5,12583,22770
722,4,12398,22408
723,6,12575,22748
724,5,12596,22796
725,5,12560,22724
726,6,12618,22834
727,4,11924,21452
728,4,12421,22454
729,6,12553,22704
730,5,12566,22736
731,6,12450,22500
732,6,12596,22790
733,4,12274,22152
734,6,12538,22674
735,4,12172,21950
736,6,12576,22750
737,5,12447,22498
738,5,12619,22842
739,4,12322,22248
740,4,12419,22450
741,4,12312,22234
742,5,12207,22016
743,4,12051,21706
744,4,12326,22256
745,6,12618,22836
746,6,12629,22856
747,5,12503,22610
748,5,12209,22020
749,4,12326,22264
750,4,12370,22352
751,6,12535,22668
752,6,12563,22726
753,4,12347,22304
754,4,12028,21660
755,6,12413,22426
756,4,12219,22044
757,4,12446,22504
758,4,12337,22284
759,6,12566,22730
760,6,12608,22814
761,4,12511,22634
762,4,12321,22252
763,6,12487,22574
764,5,12536,22676
765,4,12362,22336
766,4,11989,21582
767,4,12272,22154
768,6,12516,22630
769,4,12300,22212
770,4,11921,21446
771,6,12495,22590
772,6,12581,22760
773,6,12565,22728
774,5,12271,22144
775,4,12291,22194
776,6,12571,22740
777,6,12438,22476
778,5,12498,22600
779,4,12276,22162
780,4,12353,22310
781,4,12219,22042
782,4,12375,22362
783,4,12268,22148
784,4,12308,22226
785,6,12487,22572
786,6,12502,22604
787,5,12549,22702
788,4,12333,22262
789,4,12034,21672
790,6,12581,22760
791,4,12305,22222
792,5,12450,22504
793,6,12474,22548
794,6,12447,22494
795,4,12173,21956
796,4,12019,21642
797,6,12438,22476
798,5,12500,22604
799,6,12485,22570
800,4,12354,22320
801,6,12477,22552
802,6,12558,22714
803,6,12660,22918
804,4,12420,22452
805,6,12666,22930
806,4,12364,22332
807,6,12520,22640
808,6,12650,22898
809,4,12232,22074
810,4,12322,22254
811,6,12563,22724
812,6,12563,22724
813,6,12575,22748
814,5,12537,22678
815,4,12294,22198
816,4,12412,22436
817,5,12406,22416
818,5,12622,22848
819,6,12597,22794
820,5,12535,22674
821,4,12363,22338
822,6,12473,22546
823,6,12572,22744
824,4,11938,21480
825,6,12550,22698
826,4,12290,22190
827,6,12549,22696
828,4,12159,21928
829,6,12576,22752
830,4,12363,22338
831,6,12539,22676
832,5,12240,22082
833,6,12583,22766
834,4,11930,21464
835,6,12487,22574
836,6,12521,22642
837,6,12562,22724
838,4,12207,22024
839,4,12410,22432
840,5,12462,22528
841,4,12249,22094
842,4,12229,22068
843,5,12212,22026
844,6,12416,22432
845,4,12238,22072
846,5,12246,22094
847,6,12577,22752
848,4,12435,22482
849,5,12439,22482
850,5,12212,22026
851,6,12559,22716
852,6,12570,22738
853,6,12569,22738
854,4,12306,22216
855,6,12604,22806
856,6,12566,22730
857,4,12278,22168
858,4,12253,22116
859,6,12605,22810
860,4,12303,22218
861,4,12313,22238
862,6,12563,22724
863,4,12421,22454
864,6,12562,22724
865,4,12005,21614
866,5,12551,22706
867,6,12571,22740
868,6,12559,22718
869,6,12537,22672
870,5,12514,22632
871,5,12567,22738
872,4,12278,22166
873,5,12529,22662
874,5,12602,22808
875,6,12659,22916
876,4,12293,22198
877,4,12298,22206
878,4,12355,22322
879,4,12251,22106
880,6,12549,22698
881,4,12307,22226
882,4,12319,22248
883,4,12279,22168
884,6,12649,22898
885,4,12320,22236
886,4,12357,22326
887,5,12186,21974
888,6,12571,22740
889,4,12495,22602
890,4,12435,22482
891,6,12548,22694
892,6,12580,22758
893,4,12319,22248
894,6,12604,22806
895,6,12611,22820
896,5,12197,21996
897,4,11932,21468
898,4,12313,22236
899,6,12611,22820
900,6,12585,22770
901,5,12551,22706
902,6,12595,22790
903,6,12556,22710
904,5,12227,22056
905,4,12322,22254
906,6,12552,22702
907,6,12566,22732
908,6,12435,22470
909,4,12402,22416
910,6,12492,22584
911,6,12405,22410
912,6,12579,22756
913,5,12446,22496
914,6,12576,22750
915,6,12539,22678
916,6,12493,22584
917,6,12553,22704
918,4,12250,22110
919,4,12338,22280
920,6,12572,22742
921,6,12485,22570
922,6,12600,22798
923,5,12240,22082
924,5,12077,21756
925,6,12588,22776
926,6,12476,22552
927,6,12598,22794
928,4,12329,22254
929,5,12563,22730
930,4,12345,22296
931,6,12591,22780
932,6,12631,22862
933,6,12457,22514
934,5,12231,22064
935,6,12604,22808
936,4,12288,22180
937,6,12563,22726
938,4,12271,22154
939,5,12574,22752
940,4,12235,22066
941,6,12558,22716
942,4,12295,22200
943,4,12310,22224
944,6,12522,22642
945,6,12572,22744
946,4,12263,22136
947,6,12447,22494
948,6,12587,22774
949,4,12457,22526
950,4,12397,22406
951,4,12311,22232
952,5,12441,22486
953,5,12448,22500
954,6,12616,22830
955,4,12234,22064
956,5,12600,22804
957,6,12557,22714
958,4,12263,22138
959,5,12566,22736
960,6,12539,22676
961,6,12500,22600
962,5,12095,21792
963,5,12229,22060
964,6,12649,22896
965,4,12283,22176
966,4,12338,22280
967,6,12516,22632
968,6,12636,22870
969,5,12548,22700
970,4,12286,22182
971,4,12487,22586
972,5,12075,21752
973,6,12634,22866
974,5,12565,22734
975,4,12292,22188
976,4,12415,22442
977,4,12389,22382
978,4,12435,22482
979,6,12509,22618
980,4,12362,22330
981,5,12533,22670
982,5,12387,22378
983,4,12248,22106
984,4,12287,22184
985,4,12278,22168
986,4,12347,22306
987,4,12442,22496
988,5,12231,22064
989,5,12548,22700
990,6,12393,22386
991,6,12490,22578
992,6,12547,22694
993,4,12186,21978
994,4,12323,22256
995,4,12290,22190
996,4,12394,22400
997,4,12473,22558
998,6,12574,22748
999,6,12529,22656
